Punkt,RT-90 O,RT-90 N,RUTT,RUTTNAMN,PUNKTNAMN,PUNKTBESKR,ÅR,xcoord,ycoord
14,1630452,6683216,12INO,Östhammar-Harg,Bäck efter Rovsätra,Bäck 600m O om Rovsättra,2010,18.1608288811617,60.2463508925469
15,1629340,6685118,12INO,Östhammar-Harg,Avtagsväg 2 efter Furudal,,2010,18.1419831023891,60.2637621339143
16,1628730,6686786,12INO,Östhammar-Harg,Avtag (ej på gamla kartan),Avtagsväg (ej på gamla kartan) 1km NNV om Strömsberg,2010,18.1320343798976,60.2789138044447
17,1628160,6688938,12INO,Östhammar-Harg,Joungs bygg,Infarten till Joungs bygg i Valö,2010,18.1231065670186,60.2983925994405
18,1627234,6693196,12INO,Östhammar-Harg,Vamstaån,"Vamstaån, 1 km VO Vamsta",2010,18.1090621862999,60.3368688801844
19,1628346,6694972,12INO,Östhammar-Harg,Litet avtag efter Stensberg,Litet avtag 900 N Stensberg,2010,18.1303120192349,60.3524456534825
20,1629224,6696588,12INO,Östhammar-Harg,Forsmark,200m före väg 76,2010,18.1472421092778,60.36665869568
1,1613836,6689528,12INV,Flororna-Dannemora,Risön,Parkeringen,2010,17.864574100318,60.3079468591515
2,1614080,6691896,12INV,Flororna-Dannemora,S Nymnden,"600m N Upplandsledsavtaget höger, slaguggleholk på hygge",2010,17.870325421098,60.3291179089957
3,1612360,6693752,12INV,Flororna-Dannemora,Däggruddun,"900m S väg åt S, Skvaltrumman, liten P-ficka höger sida vägen",2010,17.8402472851764,60.3462447651877
4,1610612,6692568,12INV,Flororna-Dannemora,Fälaren,Stort hygge vänster sida,2010,17.8079584703753,60.3361048022943
5,1609704,6690148,12INV,Flororna-Dannemora,,P-ficka höger sida 200 m före reservatsskylt,2010,17.7902111312256,60.3146442425259
6,1607816,6688976,12INV,Flororna-Dannemora,,Avfart till vänster,2010,17.7554446145277,60.3046366573134
7,1606424,6687108,12INV,Flororna-Dannemora,Bläsashåleavfarten,"Backkrön, litet hygge till vänster",2010,17.7292961028074,60.2882471573801
8,1605968,6685144,12INV,Flororna-Dannemora,S Götby,busshpl fyrvägskors,2010,17.7200271458283,60.2707486586586
9,1605772,6683144,12INV,Flororna-Dannemora,Persbylånga,"busshpl ""Kyrksjön"" på höger sida vägen efter Persbylångaskylt",2010,17.7154422428825,60.2528590769425
10,1606396,6681164,12INV,Flororna-Dannemora,S Gyllby,vägkanten vid ån mellan Gyllby och Vikbacken,2010,17.7256650598048,60.2349355185492
11,1606024,6678968,12INV,Flororna-Dannemora,Norra Vendel,vägkanten vid Tegelsmoraån,2010,17.717806948952,60.2153336184018
12,1617172,6681872,12INV,Flororna-Dannemora,Broån,vägkanten,2010,17.9204428759108,60.2383314097229
13,1615512,6679768,12INV,Flororna-Dannemora,Prästängen,mitt på raksträcka,2010,17.8892997808833,60.2199336157397
14,1614852,6678520,12INV,Flororna-Dannemora,Dannemorainfarten,200m efter 90-graderskurva,2010,17.8766946055665,60.2089260707371
15,1612916,6677172,12INV,Flororna-Dannemora,Sundbroån,,2010,17.8410521360278,60.19737515634
16,1612876,6679484,12INV,Flororna-Dannemora,Söderskogen,korsningen N därom,2010,17.8416161583689,60.2181241014061
17,1613896,6680972,12INV,Flororna-Dannemora,N Bryttbyn,"Skylt Stormon-Florarna 7, vägkors",2010,17.860840390543,60.2311873099741
18,1613976,6682788,12INV,Flororna-Dannemora,Karkebo,P-ficka höger sida strax före Karkebo,2010,17.8633044456573,60.2474535851701
19,1613236,6684616,12INV,Flororna-Dannemora,Svartbäcken,dålig avtagsväg vänster sida vägen,2010,17.8509739684928,60.2640562321965
20,1612536,6686828,12INV,Flororna-Dannemora,Stormokojan,parkering/vändplan,2010,17.8395675223193,60.2840910165155
1,1638755,6649795,12ISO,Gisslaren,Finntorpet,100 m in på avfart till Fyrväpplingen från stora vägen,2013,18.2879549426739,59.9439226306318
2,1641091,6650845,12ISO,Gisslaren,Vällnora,"Fyrvägskorsningen ""Odlingen""",2013,18.3304234943381,59.9525455591728
3,1642642,6651458,12ISO,Gisslaren,Bennebol,Mellan Vällnora och Bennebol vid kurva med en ek,2013,18.3585746854531,59.9575085773159
4,1642430,6653379,12ISO,Gisslaren,Tre backar lång,Nedfart P-plats för Tre Backar Lång,2013,18.3561082682222,59.9748070576245
5,1643139,6655765,12ISO,Gisslaren,Husby,Strax norr infart Fyrväpplingen. Stor ek,2013,18.3704471252128,59.9959557668364
6,1644141,6657830,12ISO,Gisslaren,Pettbol,P-ficka västra sidan strax söder Pettbol. Vid elstolpe,2013,18.3898281317163,60.0141219161536
7,1643141,6659589,12ISO,Gisslaren,Långbrodiket,Infart väster mot litet grustag. Vid elstolpe,2013,18.3731408908851,60.0302433522487
8,1643184,6661765,12ISO,Gisslaren,Kolarmora,Första infart öster efter Kolarmora. Vid elstolpe,2013,18.3754272306606,60.0497395758047
9,1642634,6663741,12ISO,Gisslaren,Bysättra,Norr Bysättra. Utfart liten skogsväg västra sidan vägen,2013,18.3669387122241,60.0676488952871
10,1642256,6665947,12ISO,Gisslaren,Gisselbol,Nedfart öster mot Gisselbol på hygge. Väg med bom.,2013,18.3616882518645,60.0875603755048
11,1641825,6668646,12ISO,Gisslaren,Laggars,ca 200 m söder skylt Laggars,2013,18.355821633418,60.1119105043744
12,1641998,6670578,12ISO,Gisslaren,Myrby,Söder Myrby. P-ficka östra sidan 200 m efter infart till Skräddarmossen,2013,18.3602716944029,60.1291739372259
13,1642024,6672713,12ISO,Gisslaren,"Gisslarändan, bron",100 m norr Gisslarbron. Liten skogsväg in öster,2013,18.3622245192665,60.1483083996918
14,1641065,6675492,12ISO,Gisslaren,Masugnen,Nedfart norrut till Masugnen,2013,18.3469014820804,60.1735583170756
15,1638179,6675183,12ISO,Gisslaren,Lilla Hallsjön,P-ficka Lilla hallsjön,2013,18.2947484010215,60.1717734861765
16,1635868,6674242,12ISO,Gisslaren,Värmlandstorp,Infart norrut mot Värmlandstorp. Nedfart mot äng vid staket,2013,18.2525273260699,60.1641101004886
17,1633319,6672909,12ISO,Gisslaren,Vettersta,Efter rött hus strax efter Vettersta. Svag kurva med stor tall,2013,18.2057876317152,60.1529955156216
18,1634491,6669632,12ISO,Gisslaren,Charlottendal,Infart väster med Y-kors mellan Grindstugan - Fittja,2013,18.2247107717459,60.1232255969249
19,1635249,6667685,12ISO,Gisslaren,Gillinge,Infart öster mot norra Vällen,2013,18.2370455470617,60.105516481556
20,1635170,6664640,12ISO,Gisslaren,Johannesberg,Mötesficka på väster sida vid dunge mellan Söderboda och Johannesberg.,2013,18.2336167737662,60.0782367219087
1,1657562,6652818,12JSV,Häverö,,"skogsväg, vänster, Ältabergen",2012,18.626335674606,59.9642689940572
2,1658981,6650451,12JSV,Häverö,,"skogsväg, vänster strax N Skattbol",2012,18.6498873721604,59.9425048260599
3,1660228,6649903,12JSV,Häverö,,"skogsväg, höger NV Ströjan",2012,18.6717441854634,59.9371098182036
4,1662139,6649776,12JSV,Häverö,,"liten höjd, raksträcka före Broby",2012,18.7057833428889,59.9352248287761
5,1664186,6649655,12JSV,Häverö,,"mötesplats, höger sida efter dike",2012,18.7422523055269,59.9333307751325
6,1666268,6650865,12JSV,Häverö,,"infart till åker, höger sida",2012,18.7804108096881,59.9433431355519
7,1668178,6650093,12JSV,Häverö,,"avtagsväg, höger, till brädgård",2012,18.813907437386,59.9356491507328
8,1670112,6650826,12JSV,Häverö,,"liten höjd, avfart till liten elstation",2012,18.8490532512292,59.9414262752073
9,1671763,6650448,12JSV,Häverö,,"avtagsväg, höger, vid Sidfjärden",2012,18.8782326977496,59.9373542256609
10,1671000,6652854,12JSV,Häverö,,"vägkors, fortsätt rakt fram",2012,18.8665929692108,59.9592358778424
11,1669113,6653299,12JSV,Häverö,,"vid lada, höger sida, strax före korsning",2012,18.8332288853924,59.9640029271046
12,1666473,6656180,12JSV,Häverö,,"vid dike, efter Ortala",2012,18.7883560163557,59.9909015719153
13,1666156,6658480,12JSV,Häverö,,"avtagsväg, vänster",2012,18.7845384584041,60.0116456696118
14,1663369,6661165,12JSV,Häverö,,"avtagsväg, höger, vid Gässvikssjön",2012,18.736772270669,60.0368299005175
15,1661468,6661150,12JSV,Häverö,,"busshållplats Kåtorp, höger",2012,18.7026983862141,60.0374467775517
16,1658985,6661094,12JSV,Häverö,,"skogsväg, höger",2012,18.658162183907,60.0379129168519
17,1654993,6659368,12JSV,Häverö,,"avfart till åker, på raksträcka",2012,18.5853235507458,60.0239644276046
18,1653014,6661225,12JSV,Häverö,,vid fd bensinstation,2012,18.5512546925039,60.0413542038943
19,1651711,6661887,12JSV,Häverö,,"avfart, höger och vänster, Kristinelund",2012,18.5283896090508,60.0477725054999
20,1650647,6665449,12JSV,Häverö,,"busshållsplats Gråska, höger sida",2012,18.5119304621566,60.0800993223943
1,1391060,6721390,13DSO,Yttermalung,,,2011,13.8167748780326,60.5950443875682
2,1392140,6718490,13DSO,Yttermalung,,,2011,13.8380562917579,60.5693244662544
3,1391500,6716240,13DSO,Yttermalung,,,2011,13.8276263709474,60.5489707628618
4,1391820,6713750,13DSO,Yttermalung,,,2011,13.8348137248706,60.5267227591804
5,1391940,6711730,13DSO,Yttermalung,,,2011,13.8380976187788,60.5086363777247
6,1392450,6709840,13DSO,Yttermalung,,,2011,13.8483976972987,60.4918201706561
7,1393450,6707470,13DSO,Yttermalung,,,2011,13.8678480628557,60.470827311534
8,1394480,6704940,13DSO,Yttermalung,,,2011,13.8879025045638,60.4484040856626
9,1394570,6703110,13DSO,Yttermalung,,,2011,13.8905034432235,60.432012503425
10,1390640,6709680,13DSO,Yttermalung,,,2011,13.8155784541772,60.4898979818274
11,1388650,6707070,13DSO,Yttermalung,,,2011,13.7808617187911,60.4659431356555
12,1386640,6706620,13DSO,Yttermalung,,,2011,13.7446050266248,60.4613472775781
13,1385620,6708800,13DSO,Yttermalung,,,2011,13.7248269363397,60.4806120032617
14,1384790,6710660,13DSO,Yttermalung,,,2011,13.7086656629985,60.4970579406657
15,1382990,6712950,13DSO,Yttermalung,,,2011,13.6745888523309,60.5170776629256
16,1387750,6715430,13DSO,Yttermalung,,,2011,13.7597893372427,60.5406764205313
17,1386410,6717840,13DSO,Yttermalung,,,2011,13.7340090192972,60.5619155437099
18,1386660,6720120,13DSO,Yttermalung,,,2011,13.7372567330345,60.5824354206701
19,1385600,6722280,13DSO,Yttermalung,,,2011,13.7166807195969,60.6015075524934
20,1386380,6724980,13DSO,Yttermalung,,,2011,13.7293526953157,60.6259451780203
1,1479863,6725872,13FNO,Rogsjön,Spjutsjön,"Nordspetsen av Spjutsjön, precis där skogsvägen från Grycksbo grenar sig",2010,15.4369915042327,60.6495589785935
2,1483151,6729378,13FNO,Rogsjön,Grycksbo reningsverk,"Nordspetsen av sjön Grycken, precis vid reningsverket",2010,15.4967953369218,60.6811761590268
3,1479085,6734488,13FNO,Rogsjön,Ärtsjön reningsverk,"Nordspetsen av Ärtsjön, precis vid reningsverket",2010,15.421848015995,60.7268431284963
4,1475893,6742222,13FNO,Rogsjön,Faxbergs fäbod,"Ta av vänster från vägen mellan Bjursås och Gärdsjö, liten väg med en grön brevlåda. Följ vägen fram till fäboden.",2010,15.3623998919945,60.7960700629737
5,1475706,6747316,13FNO,Rogsjön,Faxlamyran,"Ta av höger från vägen mellan Bjursås och Gärdsjö, skylt ""flymyrans raststuga"". Följ vägen ca en km.",2010,15.3583273729065,60.8417734123839
6,1478413,6738428,13FNO,Rogsjön,Bultbo,"Kör tillbaka mot Bjursås, stanna vid korsningen i Bultbo, skylt ""Baggbo"".",2010,15.4090975976776,60.7621663679283
7,1482308,6735516,13FNO,Rogsjön,Bodarna,"Kör igenom Bjursås mot Rog. Sväng vänster mot Bodarna. Stanna vid stopficka på höger sida av vägen strax efter byn, vid någon slags elstation",2010,15.4808134879936,60.7362251861449
8,1485897,6736284,13FNO,Rogsjön,Rog,"Stanna strax innan Rog, just efter att en väg gåt ner mot vänster med skylt ""Änge"".",2010,15.54654285954,60.7432611080923
9,1482723,6738749,13FNO,Rogsjön,Orrholen,"Från Rog kör tillbaka mot Bjursås, sväng norrut mot ""Finnbo"", några hundra meter efter Orrholen, just innan en uppförsbacke är punkten just vid en liten väg åt höger där det står ""Såtjärn ädelfiske"".",2010,15.488133140059,60.765257858163
10,1485628,6742568,13FNO,Rogsjön,Fjällgrycksbo,Punkten ligger längs skogsvägen mitt emellan Fjåttgårdarna och Fjällgrycksbo. Strax efter en gård med ett hygge på höger sida och just innan en lång nerförsbacke.,2010,15.5411458424749,60.7996470692531
11,1485530,6746265,13FNO,Rogsjön,"Kampmyran, Finbo",Fortsätt norrut mot Finnbo men ta av åt höger mot Marnäs. Stanna efter ett par hundra meter.,2010,15.5390695132435,60.8328219092664
12,1488890,6748112,13FNO,Rogsjön,Lejdsjön,Fortsatt mot Marnäs men ta av vänster mot Långsjön. Stanna på mötesplats strax efter avtagsväg åt höger,2010,15.6007365861409,60.8495062704237
13,1492090,6746905,13FNO,Rogsjön,Marsnäs,"Kör tillbaka mot Marsnäs och stanna precis efter byn, men innan man kommer ner mot sjön. Avtagsväg åt höger.",2010,15.6596489342051,60.8387512134526
14,1498672,6742631,13FNO,Rogsjön,Enviksbyn,"Kör igenom Enviken och åt höger förbi kyrkan. Stanna vid avtagsväg åt höger, innan man kommer in i Enviksbyn.",2010,15.7807126092539,60.8004717160549
15,1497136,6738954,13FNO,Rogsjön,Gösmyran,Kör riksväg 50 från Enviken mot Falun. Stanna en liten bit in på väg åt höger.,2010,15.7525568981186,60.7674639613824
16,1496858,6733217,13FNO,Rogsjön,Backabro,"Fortsätt mot Falun, ta av åt höger strax efter Toftbyn mot Backabro. Stanna där vägen grenar sig strax norr om sjön Fläddran.",2010,15.7475503979913,60.7159745068389
17,1497396,6725611,13FNO,Rogsjön,Hobborn,Kör tillbaka till Toftbyn och åk mot Sundborn. I Sundborn ta av mot Skuggarvet. Stanna strax innan Hobborn vid brevlådor på höger sida.,2010,15.7575090649486,60.6477169817954
18,1493822,6727178,13FNO,Rogsjön,Skuggarvet,Fortsätt mot Skuggarvet. Stanna vid korsningen med skylt Rostberg åt höger.,2010,15.6921283471646,60.6617406110044
19,1490342,6731315,13FNO,Rogsjön,Uvnäs,Fortsätt mot Rostberg och ta av mot Falun. Sväng av höger mot Österå. Sväng av höger mot Uvnäs. Stanna där vägen delar sig.,2010,15.6282832336686,60.6987993719309
20,1490639,6726141,13FNO,Rogsjön,Uggleviken,Kör tillbaka mot Falun men sväng av höger mot Uggleviken. Stanna vid brevlådor på höger sida efter ett par hundra meter.,2010,15.6339692342906,60.6523715951359
1,1484105,6707605,13FSO,Borlänge,,,2012,15.5160101372686,60.4858090144128
2,1481090,6704318,13FSO,Borlänge,,,2012,15.4614862092436,60.4561782295307
3,1485522,6702728,13FSO,Borlänge,,,2012,15.542138582043,60.4420920523157
4,1484059,6704213,13FSO,Borlänge,,,2012,15.5154459757646,60.4553644607347
5,1487174,6701418,13FSO,Borlänge,,,2012,15.5722296868401,60.4303909513258
6,1489237,6701104,13FSO,Borlänge,,,2012,15.6097051940101,60.427633329496
7,1487640,6704092,13FSO,Borlänge,,,2012,15.5805245537727,60.4544045486084
8,1486272,6706626,13FSO,Borlänge,,,2012,15.555491764234,60.4771025358746
9,1485502,6709289,13FSO,Borlänge,,,2012,15.5412957222236,60.5009755219159
10,1485014,6711615,13FSO,Borlänge,,,2012,15.5322395331172,60.5218330262995
11,1483872,6714205,13FSO,Borlänge,,,2012,15.5112341835051,60.5450333935072
12,1482872,6716131,13FSO,Borlänge,,,2012,15.492845670297,60.5622772385731
13,1482422,6717990,13FSO,Borlänge,,,2012,15.4844759195016,60.5789417134469
14,1481585,6719902,13FSO,Borlänge,,,2012,15.469029900862,60.5960636479859
15,1480399,6721517,13FSO,Borlänge,,,2012,15.4472244919715,60.6105013274649
16,1476504,6721633,13FSO,Borlänge,,,2012,15.3760957386308,60.6113325970123
17,1477321,6719785,13FSO,Borlänge,,,2012,15.3912258756057,60.5947947427356
18,1477347,6717275,13FSO,Borlänge,,,2012,15.3919888702222,60.5722699945776
19,1476160,6714653,13FSO,Borlänge,,,2012,15.3706588767342,60.5486697587272
20,1478764,6714567,13FSO,Borlänge,,,2012,15.4181213593157,60.5480442375148
1,1502978,6723831,13GNV,Svärdsjö,,,2013,15.8595191109412,60.6317402308264
2,1505016,6724836,13GNV,Svärdsjö,,,2013,15.8967796138906,60.6407398584207
3,1508268,6724888,13GNV,Svärdsjö,,,2013,15.9562138160693,60.6411531763918
4,1510126,6724750,13GNV,Svärdsjö,,,2013,15.9901630737072,60.6398723318051
5,1512591,6725355,13GNV,Svärdsjö,,,2013,16.035249356771,60.64523255225
6,1514991,6723756,13GNV,Svärdsjö,,,2013,16.0789951606786,60.6307998797528
7,1518505,6723893,13GNV,Svärdsjö,,,2013,16.1432075862177,60.6318831900354
8,1512931,6726816,13GNV,Svärdsjö,,,2013,16.041559450383,60.6583337533351
9,1511258,6729194,13GNV,Svärdsjö,,,2013,16.0111034303287,60.679725725313
10,1506793,6732512,13GNV,Svärdsjö,,,2013,15.9295183165958,60.7096036104323
11,1509095,6736362,13GNV,Svärdsjö,,,2013,15.9718562576134,60.7441104136062
12,1510494,6736553,13GNV,Svärdsjö,,,2013,15.9975160375668,60.7457904485903
13,1507922,6737639,13GNV,Svärdsjö,,,2013,15.9504015444923,60.7555957578681
14,1506780,6739800,13GNV,Svärdsjö,,,2013,15.9295307051265,60.7750106368748
15,1502191,6741419,13GNV,Svärdsjö,,,2013,15.8453312058944,60.7895913347787
16,1504168,6733693,13GNV,Svärdsjö,,,2013,15.8814671076961,60.7202382297613
17,1504728,6730861,13GNV,Svärdsjö,,,2013,15.891659279147,60.6948158848827
18,1500720,6726820,13GNV,Svärdsjö,,,2013,15.8182742887311,60.6585757810041
19,1501974,6723543,13GNV,Svärdsjö,,,2013,15.841172745485,60.6291615384384
20,1498596,6722211,13GNV,Svärdsjö,,,2013,15.7794698628168,60.6172090017009
1,1536295,6708321,13GSO,Torsåker,Prästhyttan,,2010,16.4653729019827,60.490923197803
2,1535880,6706211,13GSO,Torsåker,Norr H i Hästboheden,,2010,16.4574444404711,60.4720243230212
3,1536107,6703791,13GSO,Torsåker,bron norr Bysjön,,2010,16.4611336967701,60.4502860565921
4,1537707,6703107,13GSO,Torsåker,Stigkorsning,,2010,16.4900722442897,60.4440016466901
5,1539072,6701814,13GSO,Torsåker,Söder F i Fäbods,,2010,16.5146130266262,60.4322683483663
6,1540928,6701588,13GSO,Torsåker,Norr n i Östansjö,,2010,16.5482660942042,60.4300567919648
7,1542828,6702228,13GSO,Torsåker,Fyrvägskorsning Nystilla,,2010,16.582898666768,60.4356037564147
8,1542208,6704109,13GSO,Torsåker,Syrbodarna,,2010,16.5720374011878,60.4525493753861
9,1541287,6705755,13GSO,Torsåker,Korsning vid o i Sandbodarna,,2010,16.5556447791829,60.4674160019131
10,1539740,6707360,13GSO,Torsåker,Norr Malmjärn,,2010,16.5278452485348,60.4819747171154
11,1538139,6708305,13GSO,Torsåker,Söder gammelgården,,2010,16.4989120482226,60.4906097177774
12,1536899,6710144,13GSO,Torsåker,Infart till Soltorp,,2010,16.4766973697665,60.5072286724905
13,1539164,6710304,13GSO,Torsåker,bron i Gustavsberg,,2010,16.5179495522079,60.5084511556138
14,1539528,6712196,13GSO,Torsåker,Hallarsbäck,,2010,16.5249502063957,60.525394875799
15,1537887,6712972,13GSO,Torsåker,Vägskäl söder ö i Bökesberg,,2010,16.4952167855309,60.5325163681206
16,1536903,6713596,13GSO,Torsåker,Vi,,2010,16.4774108058654,60.5382075613997
17,1535287,6711742,13GSO,Torsåker,Körbergsvägen,,2010,16.4476436227118,60.5217138126801
18,1533511,6712738,13GSO,Torsåker,Vingesbacke,,2010,16.4154750531241,60.5308037151501
19,1531266,6712722,13GSO,Torsåker,Infart till Ängsbacka,,2010,16.3745850540327,60.5308403716041
20,1528375,6712218,13GSO,Torsåker,P-plats Lillgösken,,2010,16.3218597508651,60.5265308802492
1,1590647,6715073,13HSO,Marma - Västland,Inäga vid Norra infarten,Stanna 200 m från bomen vid liten vit pinne,2012,17.4568574329546,60.5429522625087
2,1591642,6713131,13HSO,Marma - Västland,400 m V om Lindesberg,Stanna vid orange skylt (Livsfarligt) på höger sida om vägen,2012,17.4740824701861,60.5253052177009
3,1590185,6712236,13HSO,Marma - Västland,Kronsättershöjden,Stanna i korset Kanonvägen X Bygdevägen,2012,17.4471544036016,60.5176046614744
4,1591284,6711088,13HSO,Marma - Västland,Mitt på Valsäter slätten,"Kör in från Söder, stanna vid första M skylten på vänster sida till nästa punkt fortsätt rakt N ut kör mot Gröndal",2012,17.4666274875726,60.5070584212141
5,1592371,6711164,13HSO,Marma - Västland,Gröndal,"Stanna längs vägen vid bäcken som korsar vägen, andra bomen till vänster kan öppnas med rörnyckeln.",2012,17.486438000674,60.5074927206496
